movieId,title,genres,genre_set,vec,year,rating
795,Somebody to Love (1994),Drama,"Set([""Drama""])","[0.04571400582790375, 0.4574761688709259, 0.25207895040512085, 0.2890465557575226, 0.5767292380332947, 0.40698397159576416, 0.2531592845916748, 0.20945821702480316, 0.08621717244386673, 0.21389774978160858, 0.15859992802143097, 0.018238000571727753, 0.10504636913537979, 0.12891463935375214, 0.5006865859031677, 0.3265775442123413, 0.1752549558877945, 0.5745735168457031, 0.4470069110393524, 0.304336279630661, 0.004984786733984947, 0.3785804510116577, 0.1594744175672531, 0.08756911754608154, 0.5934032201766968]",1994,5.3
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy,"Set([""Comedy""])","[0.05734914541244507, 0.033904388546943665, 0.0, 0.5543270707130432, 0.5317068696022034, 0.08594279736280441, 0.4688701927661896, 0.3163818120956421, 0.0, 0.4892376661300659, 0.07359618693590164, 0.07651454210281372, 0.5566151142120361, 0.0008795106550678611, 0.4187045693397522, 0.0, 0.10682220757007599, 0.9399018287658691, 0.31462207436561584, 0.2632288336753845, 0.0, 0.6566782593727112, 0.11495358496904373, 0.056685760617256165, 0.5152078866958618]",1991,5.9
798,Daylight (1996),Action|Adventure|Drama|Thriller,"Set([""Thriller"", ""Drama"", ""Action"", ""Adventure""])","[0.06732957810163498, 0.36768069863319397, 0.023054644465446472, 0.12266938388347626, 0.4916834235191345, 0.43548324704170227, 0.0699419379234314, 0.048453766852617264, 0.037712108343839645, 0.04997366666793823, 0.03256453573703766, 0.09083689004182816, 0.23145383596420288, 0.0, 0.3267052471637726, 0.3505779802799225, 0.16517721116542816, 0.3096011281013489, 0.08142906427383423, 0.06239659711718559, 0.6403360366821289, 0.0, 0.020595990121364594, 0.032537732273340225, 0.8249161839485168]",1996,5.9
799,"Frighteners, The (1996)",Comedy|Horror|Thriller,"Set([""Thriller"", ""Comedy"", ""Horror""])","[0.10283654183149338, 0.1646472066640854, 0.15680398046970367, 0.03556642308831215, 0.17589466273784637, 0.30480197072029114, 0.15594089031219482, 0.30144211649894714, 0.017058977857232094, 0.4331490695476532, 0.027723604813218117, 0.2729582190513611, 0.5295595526695251, 0.20453636348247528, 0.6358893513679504, 0.18133603036403656, 0.15524548292160034, 0.17431947588920593, 0.13704217970371246, 0.02599111758172512, 0.3193228542804718, 0.03668747842311859, 0.07516209781169891, 0.04472547769546509, 0.9256277680397034]",1996,7.1
800,Lone Star (1996),Drama|Mystery|Western,"Set([""Mystery"", ""Drama"", ""Western""])","[0.03514425829052925, 0.38199418783187866, 0.3977229595184326, 0.15554067492485046, 0.23705710470676422, 0.08719047904014587, 0.2237214297056198, 0.265330970287323, 0.01964542642235756, 0.5503737330436707, 0.08707667887210846, 0.16794328391551971, 0.2853807508945465, 0.47927629947662354, 0.6482028961181641, 0.03363104909658432, 0.016151292249560356, 0.2576952874660492, 0.3757089376449585, 0.1388949155807495, 0.00037508204695768654, 0.6762068271636963, 0.18113036453723907, 0.09367809444665909, 1.0452487468719482]",1996,7.4
801,Harriet the Spy (1996),Children|Comedy,"Set([""Comedy"", ""Children""])","[0.07096236199140549, 0.367399126291275, 0.2807166576385498, 0.1505470871925354, 0.4597570598125458, 0.43678462505340576, 0.025815121829509735, 0.3057805895805359, 0.051412433385849, 0.2820206880569458, 0.08651719987392426, 0.0, 0.07034569978713989, 0.09429255872964859, 0.7818376421928406, 0.22473187744617462, 0.2032128870487213, 0.43585342168807983, 0.42888250946998596, 0.11868410557508469, 0.08051113039255142, 0.20946460962295532, 0.13911421597003937, 0.08411223441362381, 0.5205535292625427]",1996,5.9
802,Phenomenon (1996),Drama|Romance,"Set([""Romance"", ""Drama""])","[0.004653101786971092, 0.5260631442070007, 0.11765765398740768, 0.05694904923439026, 0.6400761008262634, 0.15848053991794586, 0.20977763831615448, 0.0, 0.01965891383588314, 0.003791502211242914, 0.016281556338071823, 0.09216850250959396, 0.20392917096614838, 0.06113338842988014, 0.6215081810951233, 0.3050105571746826, 0.021508097648620605, 0.24730786681175232, 0.018451359122991562, 0.035082537680864334, 0.374414324760437, 0.15586890280246735, 0.0, 0.001301990239880979, 1.0760258436203003]",1996,6.4
803,Walking and Talking (1996),Comedy|Drama|Romance,"Set([""Comedy"", ""Romance"", ""Drama""])","[0.06359101086854935, 0.23650720715522766, 0.42180612683296204, 0.2171858251094818, 0.15845917165279388, 0.05973585322499275, 0.2816691994667053, 0.30687007308006287, 0.0, 0.5408545136451721, 0.044724829494953156, 0.28438255190849304, 0.43918365240097046, 0.2603684663772583, 0.6414163708686829, 0.28017657995224, 0.0333215668797493, 0.3576911389827728, 0.2773658037185669, 0.07234550267457962, 0.020448436960577965, 0.6498721837997437, 0.14721430838108063, 0.040588438510894775, 0.658711850643158]",1996,6.7
804,She's the One (1996),Comedy|Romance,"Set([""Comedy"", ""Romance""])","[0.0076621235348284245, 0.40314120054244995, 0.08997136354446411, 0.1838856190443039, 0.347229927778244, 0.1455180048942566, 0.2643822729587555, 0.012183251790702343, 0.012206812389194965, 0.2947627007961273, 0.03036678582429886, 0.1560867577791214, 0.39742013812065125, 0.1848488599061966, 0.5124516487121582, 0.3222312033176422, 0.0, 0.27347850799560547, 0.09285147488117218, 0.11832457780838013, 0.25266796350479126, 0.3315679430961609, 0.03129105642437935, 0.016543028876185417, 0.7994414567947388]",1996,6.0
805,"Time to Kill, A (1996)",Drama|Thriller,"Set([""Thriller"", ""Drama""])","[0.0, 0.4173634648323059, 0.15934544801712036, 0.03528187423944473, 0.6466931104660034, 0.05503678694367409, 0.43153032660484314, 0.0, 0.0020952513441443443, 0.051997244358062744, 0.0, 0.29026639461517334, 0.33019784092903137, 0.04334868863224983, 0.6564032435417175, 0.40648186206817627, 0.005951163358986378, 0.20936745405197144, 0.0, 0.0, 0.4541037976741791, 0.21952539682388306, 0.0, 0.0, 1.0266553163528442]",1996,7.5
806,American Buffalo (1996),Crime|Drama,"Set([""Drama"", ""Crime""])","[0.07599317282438278, 0.2531293034553528, 0.07621710747480392, 0.3289276957511902, 0.2830514907836914, 0.28821006417274475, 0.26722845435142517, 0.42437419295310974, 0.030684590339660645, 0.3774226903915405, 0.17639349400997162, 0.1552867442369461, 0.4020906984806061, 0.3701029419898987, 0.4846716821193695, 0.04616795480251312, 0.10053011775016785, 0.25160908699035645, 0.3888542354106903, 0.23631839454174042, 0.006062773987650871, 0.5547521710395813, 0.2740820646286011, 0.13243263959884644, 0.6071197390556335]",1996,5.8
807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance,"Set([""Comedy"", ""Romance""])","[0.17863599956035614, 0.1632508933544159, 0.6511154770851135, 0.33917105197906494, 0.3324798345565796, 0.18749210238456726, 0.6044395565986633, 0.6412937641143799, 0.04742496460676193, 0.38907375931739807, 0.20013409852981567, 0.0029621717985719442, 0.3459872305393219, 0.17573463916778564, 0.368996798992157, 0.28307682275772095, 0.07837164402008057, 0.5993450880050659, 0.4096507132053375, 0.1208568885922432, 0.0, 0.570697546005249, 0.39729031920433044, 0.2705979347229004, 0.4681848883628845]",1995,7.4
808,Alaska (1996),Adventure|Children,"Set([""Children"", ""Adventure""])","[0.10800101608037949, 0.48594364523887634, 0.13041430711746216, 0.3311796486377716, 0.5156778693199158, 0.5276933312416077, 0.13639049232006073, 0.2507518529891968, 0.10548420250415802, 0.0, 0.16793912649154663, 0.1138826236128807, 0.06643011420965195, 0.04280412569642067, 0.655325174331665, 0.43527406454086304, 0.2474067509174347, 0.49240222573280334, 0.14404167234897614, 0.19958056509494781, 0.2540508210659027, 0.06734451651573181, 0.11163519322872162, 0.1175428256392479, 0.6094948649406433]",1996,5.7
809,Fled (1996),Action|Adventure,"Set([""Action"", ""Adventure""])","[0.0, 0.2966741919517517, 0.0, 0.16038282215595245, 0.5247841477394104, 0.5198798179626465, 0.12789133191108704, 0.010036712512373924, 0.030102789402008057, 0.13257841765880585, 0.030968252569437027, 0.0, 0.3811298906803131, 0.0, 0.2810419201850891, 0.4229464828968048, 0.11787799000740051, 0.28593218326568604, 0.0552104115486145, 0.0904514491558075, 0.524907112121582, 0.0, 0.0, 0.013275598175823689, 0.8211519718170166]",1996,5.4
810,Kazaam (1996),Children|Comedy|Fantasy,"Set([""Comedy"", ""Children"", ""Fantasy""])","[0.02465839684009552, 0.6352503895759583, 0.0, 0.08825280517339706, 0.4524169862270355, 0.8551446795463562, 0.0, 0.043072525411844254, 0.07113054394721985, 0.0, 0.052859123796224594, 0.0, 0.009145508520305157, 0.0, 0.20030567049980164, 0.3976503014564514, 0.25947409868240356, 0.2147252857685089, 0.17302685976028442, 0.10614140331745148, 0.3515222668647766, 0.0, 0.019169380888342857, 0.03636584430932999, 0.22941260039806366]",1996,3.0
813,Larger Than Life (1996),Comedy,"Set([""Comedy""])","[0.09727569669485092, 0.27756112813949585, 0.053110118955373764, 0.4627411961555481, 0.43748748302459717, 0.5894774794578552, 0.18612249195575714, 0.2238728404045105, 0.07553289085626602, 0.31461307406425476, 0.14520812034606934, 0.07213369011878967, 0.1728808432817459, 0.08788984268903732, 0.3681468963623047, 0.30414506793022156, 0.21406321227550507, 0.37254777550697327, 0.171049565076828, 0.20775647461414337, 0.27117544412612915, 0.025760982185602188, 0.10883645713329315, 0.12421783804893494, 0.6532206535339355]",1996,5.7
816,Two Deaths (1995),Drama,"Set([""Drama""])","[0.0731409341096878, 0.24452076852321625, 0.12385664135217667, 0.45003142952919006, 0.27705228328704834, 0.5445576310157776, 0.34560856223106384, 0.4581604301929474, 0.026654276996850967, 0.31124764680862427, 0.18658196926116943, 0.26510316133499146, 0.2050003707408905, 0.21989329159259796, 0.21814113855361938, 0.2205175906419754, 0.36381247639656067, 0.6452777981758118, 0.4301922023296356, 0.27698951959609985, 0.1218579038977623, 0.6517509818077087, 0.2189633548259735, 0.14373674988746643, 0.4872893989086151]",1995,6.6
818,"Very Brady Sequel, A (1996)",Comedy,"Set([""Comedy""])","[0.20385512709617615, 0.6638400554656982, 0.2487250119447708, 0.16493543982505798, 0.0, 0.31583771109580994, 0.0, 0.25040844082832336, 0.024044539779424667, 0.5598323345184326, 0.0173204243183136, 0.028393883258104324, 0.37102192640304565, 0.09384846687316895, 0.6870667338371277, 0.29639485478401184, 0.16196449100971222, 0.2801740765571594, 0.4242047369480133, 0.1117749884724617, 0.22380824387073517, 0.0017906477442011237, 0.023442447185516357, 0.08306633681058884, 0.305895060300827]",1996,5.7
819,Stefano Quantestorie (1993),Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.05875127762556076, 0.26819977164268494, 0.09748517721891403, 0.4314086139202118, 0.24125723540782928, 0.4194733202457428, 0.3911440968513489, 0.3688492476940155, 0.029279561713337898, 0.49410495162010193, 0.19118934869766235, 0.02614067867398262, 0.3200887143611908, 0.27737972140312195, 0.48277005553245544, 0.19751423597335815, 0.1368568241596222, 0.5901137590408325, 0.397037535905838, 0.27034780383110046, 0.0, 0.4363642632961273, 0.18641991913318634, 0.1571597158908844, 0.6123303771018982]",1993,7.0
820,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama,"Set([""Drama""])","[0.14874842762947083, 0.0, 0.2845675051212311, 0.16832447052001953, 0.16429418325424194, 0.2934006452560425, 0.4353310167789459, 0.8851926326751709, 0.06478933244943619, 0.47280073165893555, 0.27831730246543884, 0.07194189727306366, 0.2626470625400543, 0.4421583116054535, 0.10510989278554916, 0.0, 0.24049335718154907, 0.6963213086128235, 0.7536864876747131, 0.18172554671764374, 0.0032208156771957874, 0.7944266200065613, 0.49586600065231323, 0.27654772996902466, 0.37438327074050903]",1956,6.8
823,"Collector, The (La collectionneuse) (1967)",Drama,"Set([""Drama""])","[0.2191147357225418, 0.23921097815036774, 0.36153629422187805, 0.2032664567232132, 0.23210588097572327, 0.1416819989681244, 0.5281029939651489, 0.522742509841919, 0.04757102578878403, 0.5782283544540405, 0.15968021750450134, 0.265790194272995, 0.3785501718521118, 0.39574694633483887, 0.599247395992279, 0.19114243984222412, 0.03499171510338783, 0.26060065627098083, 0.31262335181236267, 0.1377938836812973, 0.08576471358537674, 0.7433733940124512, 0.46441879868507385, 0.16225115954875946, 0.3113391697406769]",1967,7.5
824,Kaspar Hauser (1993),Drama|Mystery,"Set([""Mystery"", ""Drama""])","[0.10739649087190628, 0.406179815530777, 0.23711806535720825, 0.14299555122852325, 0.23982886970043182, 0.17405074834823608, 0.31707262992858887, 0.49579358100891113, 0.015269284136593342, 0.5034002661705017, 0.13083979487419128, 0.07754161953926086, 0.47211048007011414, 0.3937963545322418, 0.4807944595813751, 0.0, 0.05719882249832153, 0.2625163197517395, 0.5374981760978699, 0.15609325468540192, 0.0, 0.6926090121269226, 0.37957504391670227, 0.17959833145141602, 0.7868993878364563]",1993,7.0
827,"Convent, The (O Convento) (1995)",Drama,"Set([""Drama""])","[0.1469448357820511, 0.23913241922855377, 0.03893448784947395, 0.5649493336677551, 0.3457461893558502, 0.5437600016593933, 0.3860039710998535, 0.5225702524185181, 0.06868630647659302, 0.3601803183555603, 0.25560614466667175, 0.15106360614299774, 0.35369500517845154, 0.036269597709178925, 0.09876459091901779, 0.13146641850471497, 0.1294577419757843, 0.5107390284538269, 0.2426222413778305, 0.27833291888237, 0.10813343524932861, 0.2904844284057617, 0.353961318731308, 0.2452421337366104, 0.7244473695755005]",1995,6.1
828,"Adventures of Pinocchio, The (1996)",Adventure|Children,"Set([""Children"", ""Adventure""])","[0.08933036774396896, 0.6620762348175049, 0.37996530532836914, 0.03576503321528435, 0.4071292281150818, 0.42808106541633606, 0.034286871552467346, 0.21573734283447266, 0.11591368913650513, 0.0, 0.14169040322303772, 0.07108887284994125, 0.10525719076395035, 0.10351666808128357, 0.706132173538208, 0.20763133466243744, 0.19648629426956177, 0.38097742199897766, 0.35578230023384094, 0.2536502480506897, 0.0, 0.007665709126740694, 0.09566802531480789, 0.12625010311603546, 0.7022916078567505]",1996,5.2
829,Joe's Apartment (1996),Comedy|Fantasy|Musical,"Set([""Comedy"", ""Fantasy"", ""Musical""])","[0.08778346329927444, 0.14941059052944183, 0.0, 0.14037194848060608, 0.20904827117919922, 0.7247516512870789, 0.0, 0.3259853720664978, 0.038158394396305084, 0.4501131772994995, 0.06288858503103256, 0.0, 0.42209526896476746, 0.05626428499817848, 0.4840163290500641, 0.17228320240974426, 0.24602538347244263, 0.2147795706987381, 0.1749499887228012, 0.09166453033685684, 0.2522384822368622, 0.0, 0.05321068689227104, 0.06958900392055511, 0.6705605983734131]",1996,5.4
830,"First Wives Club, The (1996)",Comedy,"Set([""Comedy""])","[0.0, 0.4103287160396576, 0.232463076710701, 0.1829424649477005, 0.8006860017776489, 0.36150041222572327, 0.04636455327272415, 0.02175430953502655, 0.0059118811041116714, 0.16538618505001068, 0.0020546712912619114, 0.0, 0.08947557210922241, 0.0, 0.7063534259796143, 0.38412734866142273, 0.10244579613208771, 0.4359864294528961, 0.21142032742500305, 0.05035926029086113, 0.1798936277627945, 0.15887577831745148, 0.007286109961569309, 0.006504070479422808, 0.6661186218261719]",1996,6.4
831,Stonewall (1995),Drama,"Set([""Drama""])","[0.0020656283013522625, 0.2929747402667999, 0.3083897531032562, 0.2497154176235199, 0.5474357604980469, 0.1499360054731369, 0.3309219777584076, 0.31858986616134644, 0.01480589434504509, 0.33888983726501465, 0.0625256597995758, 0.0, 0.3411133587360382, 0.025349579751491547, 0.6759835481643677, 0.06064585968852043, 0.08568880707025528, 0.5483279228210449, 0.3035867214202881, 0.06971195340156555, 0.0, 0.5874906778335571, 0.09159774333238602, 0.04071586951613426, 0.7774843573570251]",1995,7.0
832,Ransom (1996),Crime|Thriller,"Set([""Thriller"", ""Crime""])","[0.012923793867230415, 0.5368510484695435, 0.1652357131242752, 0.06384630501270294, 0.5275323987007141, 0.16113804280757904, 0.1742725521326065, 0.0, 0.015571284107863903, 0.07802008092403412, 0.005653049796819687, 0.20668911933898926, 0.23329786956310272, 0.10316324979066849, 0.5274673104286194, 0.36667191982269287, 0.017921430990099907, 0.207859605550766, 0.03234754502773285, 0.034562692046165466, 0.5228112936019897, 0.13281504809856415, 9.91343677014811e-6, 0.00303988647647202, 1.0845277309417725]",1996,6.6
833,High School High (1996),Comedy,"Set([""Comedy""])","[0.026679813861846924, 0.2871488332748413, 0.0, 0.24541114270687103, 0.18050503730773926, 0.6218147277832031, 0.04594329744577408, 0.058664001524448395, 0.022697819396853447, 0.4657747447490692, 0.0529453307390213, 0.0, 0.5244821906089783, 0.04963184520602226, 0.4021862745285034, 0.48744338750839233, 0.08288329094648361, 0.15520890057086945, 0.07206427305936813, 0.14194874465465546, 0.7501533627510071, 0.0, 0.02161373943090439, 0.03430316969752312, 0.45040011405944824]",1996,5.5
834,Phat Beach (1996),Comedy,"Set([""Comedy""])","[0.0, 0.3533133566379547, 0.0, 0.5724432468414307, 0.26101118326187134, 0.8110538721084595, 0.21988339722156525, 0.09042087197303772, 0.0004423567443154752, 0.5539657473564148, 0.09182921797037125, 0.0, 0.5571661591529846, 0.0, 0.13047254085540771, 0.6800933480262756, 0.0661270022392273, 0.4305640459060669, 0.12620842456817627, 0.2707473933696747, 0.4604341387748718, 0.10971324890851974, 0.01619655266404152, 0.17474736273288727, 0.19643819332122803]",1996,4.0
835,Foxfire (1996),Drama,"Set([""Drama""])","[0.05049430951476097, 0.20512843132019043, 0.19239868223667145, 0.07786833494901657, 0.4738299250602722, 0.2665899991989136, 0.2895432710647583, 0.22111830115318298, 0.023966344073414803, 0.17167745530605316, 0.04447314888238907, 0.1413232535123825, 0.40956270694732666, 0.05943731218576431, 0.5076565742492676, 0.2952825427055359, 0.08912842720746994, 0.28912457823753357, 0.10523352026939392, 0.02169746533036232, 0.260322630405426, 0.23322294652462006, 0.08498424291610718, 0.02296404354274273, 0.8680732846260071]",1996,6.2
836,Chain Reaction (1996),Action|Adventure|Thriller,"Set([""Thriller"", ""Action"", ""Adventure""])","[0.005566905252635479, 0.2827617824077606, 0.0, 0.05182351917028427, 0.5449132919311523, 0.4871533215045929, 0.23465797305107117, 0.0, 0.04266966134309769, 0.09760155528783798, 0.024491814896464348, 0.0, 0.27871280908584595, 0.0, 0.26329466700553894, 0.32719799876213074, 0.12957404553890228, 0.2902171313762665, 0.0787937119603157, 0.0948488786816597, 0.5120782256126404, 0.010034055449068546, 0.013645986095070839, 0.020214494317770004, 0.9384034276008606]",1996,5.7
837,Matilda (1996),Children|Comedy|Fantasy,"Set([""Comedy"", ""Children"", ""Fantasy""])","[0.05949205905199051, 0.36925822496414185, 0.3664131760597229, 0.09321537613868713, 0.41729649901390076, 0.3543420732021332, 0.15708328783512115, 0.27614471316337585, 0.04004697501659393, 0.3053601384162903, 0.05205623805522919, 0.02652617171406746, 0.18138834834098816, 0.12424249947071075, 0.8941109776496887, 0.2392095923423767, 0.18776337802410126, 0.31160861253738403, 0.34855589270591736, 0.07676927745342255, 0.11880353838205338, 0.22916404902935028, 0.10666023194789886, 0.06576090306043625, 0.7185256481170654]",1996,6.9
838,Emma (1996),Comedy|Drama|Romance,"Set([""Comedy"", ""Romance"", ""Drama""])","[0.0, 0.31672415137290955, 0.608896791934967, 0.15547944605350494, 0.5683466792106628, 0.09922617673873901, 0.24638226628303528, 0.051982227712869644, 0.028535837307572365, 0.3679763674736023, 0.04501022771000862, 0.012892446480691433, 0.0, 0.28501272201538086, 0.797061562538147, 0.08863842487335205, 0.02236836776137352, 0.3833850622177124, 0.40011194348335266, 0.11653276532888412, 0.0, 0.4430355131626129, 0.06367924809455872, 0.07003659754991531, 0.951582133769989]",1996,6.6
839,"Crow: City of Angels, The (1996)",Action|Thriller,"Set([""Thriller"", ""Action""])","[0.0, 0.06405679136514664, 0.0, 0.0030907720793038607, 0.657806932926178, 0.6240233182907104, 0.4204975366592407, 0.0, 0.002183280885219574, 0.11374545842409134, 0.0, 0.0, 0.85858154296875, 0.0, 0.23807336390018463, 0.045033734291791916, 0.22372321784496307, 0.21187447011470795, 0.10277369618415833, 0.026554768905043602, 0.44109418988227844, 0.10607797652482986, 0.012491841800510883, 0.0, 0.5711001753807068]",1996,4.7
840,House Arrest (1996),Children|Comedy,"Set([""Comedy"", ""Children""])","[0.07086006551980972, 0.27851173281669617, 0.0, 0.249227836728096, 0.4877525269985199, 0.7666723132133484, 0.1761932224035263, 0.19269874691963196, 0.07102110236883163, 0.249791219830513, 0.09615299850702286, 0.0, 0.2597213685512543, 0.0, 0.46506619453430176, 0.4939527213573456, 0.25585222244262695, 0.42631515860557556, 0.14526712894439697, 0.10488993674516678, 0.39145976305007935, 0.0, 0.07763464003801346, 0.0815877765417099, 0.378341406583786]",1996,5.8
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,"Set([""Horror""])","[0.22254079580307007, 0.3013012111186981, 0.21420931816101074, 0.12833388149738312, 0.0, 0.1986231654882431, 0.09572318196296692, 0.7465863227844238, 0.003746751230210066, 0.44039690494537354, 0.17227274179458618, 0.5231204628944397, 0.5547490119934082, 0.5423051118850708, 0.3706655204296112, 0.006568113807588816, 0.1840028613805771, 0.23343034088611603, 0.42755162715911865, 0.10410096496343613, 0.08916594833135605, 0.5179029107093811, 0.40762248635292053, 0.23268413543701172, 0.7494950294494629]",1959,7.7
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,"Set([""Comedy"", ""Horror""])","[0.11949694156646729, 0.3983279764652252, 0.0, 0.10327482968568802, 0.025408145040273666, 0.6913358569145203, 0.0, 0.17271727323532104, 0.028257563710212708, 0.31876105070114136, 0.01097046211361885, 0.03758155554533005, 0.7013359665870667, 0.0, 0.16722038388252258, 0.34529346227645874, 0.21893562376499176, 0.37135419249534607, 0.1273694932460785, 0.20684757828712463, 0.4904552102088928, 0.0, 0.0, 0.05811668932437897, 0.6993540525436401]",1996,5.4
843,Lotto Land (1995),Drama,"Set([""Drama""])","[0.10823240131139755, 0.34302398562431335, 0.0, 0.771676242351532, 0.0, 1.0145748853683472, 0.2258138805627823, 0.38534119725227356, 0.09058596938848495, 0.7904981374740601, 0.23843920230865479, 0.0, 0.25832968950271606, 0.03394452854990959, 0.44215208292007446, 0.1318543404340744, 0.18465083837509155, 0.08147960156202316, 0.13900811970233917, 0.26793572306632996, 0.10284344851970673, 0.0529341883957386, 0.18952463567256927, 0.22843414545059204, 0.6266205310821533]",1995,6.7
844,"Story of Xinghua, The (Xinghua san yue tian) (1994)",Drama,"Set([""Drama""])","[0.04640199616551399, 0.23820528388023376, 0.39901190996170044, 0.38889649510383606, 0.20265255868434906, 0.10897225141525269, 0.41954776644706726, 0.34705686569213867, 0.007944016717374325, 0.3675297796726227, 0.115943044424057, 0.15729989111423492, 0.34386464953422546, 0.23506762087345123, 0.5386451482772827, 0.16991204023361206, 0.0, 0.5724917650222778, 0.32143834233283997, 0.20788486301898956, 0.0, 0.8082714080810547, 0.15596382319927216, 0.06867160648107529, 0.7705118656158447]",1994,6.5
845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama,"Set([""Drama""])","[0.08304599672555923, 0.17596915364265442, 0.28052452206611633, 0.40495821833610535, 0.11121363192796707, 0.26515331864356995, 0.41513851284980774, 0.2889120280742645, 0.03669678792357445, 0.5197462439537048, 0.1452496498823166, 0.13822169601917267, 0.1249919906258583, 0.46898192167282104, 0.6975691914558411, 0.04518784582614899, 0.04171430319547653, 0.27403104305267334, 0.2237330675125122, 0.2563732862472534, 0.0, 0.6371839046478271, 0.19496430456638336, 0.1200384572148323, 0.8252258896827698]",1994,7.0
846,Flirt (1995),Drama,"Set([""Drama""])","[0.055529333651065826, 0.16464883089065552, 0.18011856079101562, 0.2113349735736847, 0.2039749175310135, 0.2385212630033493, 0.32116785645484924, 0.45489710569381714, 0.01760394126176834, 0.6417102217674255, 0.10355709493160248, 0.033854492008686066, 0.5013460516929626, 0.302183598279953, 0.4863060414791107, 0.16130681335926056, 0.03948931768536568, 0.32604801654815674, 0.3643701374530792, 0.148803249001503, 0.031033756211400032, 0.5003128051757812, 0.2424566149711609, 0.11809632182121277, 0.7831637263298035]",1995,6.3
847,"Big Squeeze, The (1996)",Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.0, 0.013610939495265484, 0.0, 0.5046661496162415, 0.4998871684074402, 0.4823364019393921, 0.48661425709724426, 0.031139826402068138, 0.041786596179008484, 0.29173925518989563, 0.11971885710954666, 0.0, 0.4249815046787262, 0.0, 0.41997793316841125, 0.27644720673561096, 0.009979644790291786, 0.3588240444660187, 0.0, 0.15250229835510254, 0.03319525718688965, 0.12117113918066025, 0.006834623869508505, 0.08498648554086685, 0.8528136610984802]",1996,5.1
848,"Spitfire Grill, The (1996)",Drama,"Set([""Drama""])","[0.0, 0.41235655546188354, 0.2362617701292038, 0.18355563282966614, 0.6224232316017151, 0.13268721103668213, 0.3668716549873352, 0.0672946572303772, 0.01059284433722496, 0.08697140216827393, 0.057258617132902145, 0.11677330732345581, 0.2363848239183426, 0.14698651432991028, 0.6643840670585632, 0.24388179183006287, 0.014129646122455597, 0.3871869742870331, 0.08605551719665527, 0.09780705720186234, 0.12770165503025055, 0.39919474720954895, 0.013073079288005829, 0.0282469280064106, 1.012289047241211]",1996,7.0
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,"Set([""Sci-Fi"", ""Thriller"", ""Action"", ""Adventure""])","[0.17939360439777374, 0.1500292718410492, 0.0, 0.044616036117076874, 0.27052438259124756, 0.5724895000457764, 0.00046461407328024507, 0.28996074199676514, 0.04259566217660904, 0.2717130482196808, 0.06569620221853256, 0.09892433136701584, 0.5645874738693237, 0.12494886666536331, 0.24522507190704346, 0.15031571686267853, 0.21895943582057953, 0.13477160036563873, 0.12720581889152527, 0.0506129190325737, 0.5082860589027405, 0.0, 0.11015044152736664, 0.07402194291353226, 0.7886176109313965]",1996,5.7
850,Cyclo (Xich lo) (1995),Crime|Drama,"Set([""Drama"", ""Crime""])","[0.16755308210849762, 0.11664645373821259, 0.3573583662509918, 0.15875528752803802, 0.01549018919467926, 0.11774098873138428, 0.4144154489040375, 0.7243474125862122, 0.014512154273688793, 0.3818395435810089, 0.18323424458503723, 0.44354838132858276, 0.6662907600402832, 0.39891472458839417, 0.39060813188552856, 0.05197756364941597, 0.06653934717178345, 0.2656470239162445, 0.45471715927124023, 0.11792085319757462, 0.0, 0.7805729508399963, 0.4861873686313629, 0.16469499468803406, 0.44094347953796387]",1995,7.3
851,Basquiat (1996),Drama,"Set([""Drama""])","[0.03654885292053223, 0.1467655599117279, 0.08322668820619583, 0.1958209127187729, 0.3228738307952881, 0.1671266406774521, 0.4613970220088959, 0.34461429715156555, 0.012885636650025845, 0.3408820629119873, 0.0944497361779213, 0.21023577451705933, 0.6296067237854004, 0.3005003035068512, 0.5832471251487732, 0.0869920626282692, 0.054238561540842056, 0.22974766790866852, 0.25241878628730774, 0.1427878588438034, 0.08864409476518631, 0.589317798614502, 0.21129325032234192, 0.07458290457725525, 0.7348883152008057]",1996,6.9
852,Tin Cup (1996),Comedy|Drama|Romance,"Set([""Comedy"", ""Romance"", ""Drama""])","[0.031926363706588745, 0.5086638927459717, 0.22612261772155762, 0.054092273116111755, 0.4398597478866577, 0.15437377989292145, 0.1101166382431984, 0.006751129869371653, 0.02080225944519043, 0.2736431658267975, 0.02744060754776001, 0.1651170402765274, 0.1959858238697052, 0.24358497560024261, 0.5089867115020752, 0.4032263457775116, 0.0, 0.1590583175420761, 0.06326507031917572, 0.04441468417644501, 0.4099101424217224, 0.20003002882003784, 0.06358090788125992, 0.018974849954247475, 0.867279589176178]",1996,6.3
